종목코드,회사명,시장구분,ticker,현재주가,시가총액,배당수익률,52주최고,52주최저,PER,PBR,ROE,수집시각
007720,소노스퀘어,KOSDAQ,007720.KQ,376.0,37900967936.0,,1117.0,356.0,,,-0.03073,2026-05-20T21:22:02.588593
022220,티케이지애강,KOSDAQ,022220.KQ,728.0,37706452992.0,,1070.0,508.0,,,-0.12485,2026-05-20T21:22:03.117543
900340,윙입푸드,KOSDAQ,900340.KQ,742.0,37345550336.0,,5800.0,742.0,,,0.04676,2026-05-20T21:22:03.645019
271830,팸텍,KOSDAQ,271830.KQ,1257.0,35990269952.0,,2965.0,1183.0,,,,2026-05-20T21:22:04.062869
373170,엠아이큐브솔루션,KOSDAQ,373170.KQ,2450.0,37028786176.0,2.56,5820.0,2056.6667,,,0.07111,2026-05-20T21:22:04.475231
075970,동국알앤에스,KOSDAQ,075970.KQ,2010.0,36984000512.0,3.81,3075.0,2000.0,,,0.0070700003,2026-05-20T21:22:04.992730
060540,에스에이티,KOSDAQ,060540.KQ,1412.0,36899704832.0,,1618.0,1187.0,,,,2026-05-20T21:22:05.409276
277410,인산가,KOSDAQ,277410.KQ,960.0,36237979648.0,2.02,1700.0,950.0,,,0.00971,2026-05-20T21:22:05.830296
208860,다산디엠씨,KOSDAQ,208860.KQ,1086.0,36869668864.0,,2800.0,1030.0,,,-0.55764997,2026-05-20T21:22:06.263702
363250,진시스템,KOSDAQ,363250.KQ,4330.0,29532690432.0,,10010.0,3480.0,,,-0.9902,2026-05-20T21:22:06.689960
270870,뉴트리,KOSDAQ,270870.KQ,4000.0,35979382784.0,10.99,8070.0,3870.0,,,-0.02408,2026-05-20T21:22:07.127023
071850,캐스텍코리아,KOSDAQ,071850.KQ,1505.0,36512710656.0,,1907.0,1385.0,,,-0.3163,2026-05-20T21:22:07.540451
195990,에이비프로바이오,KOSDAQ,195990.KQ,1120.0,31885045760.0,,4470.0,992.0,,,-0.6038,2026-05-20T21:22:07.963493
065950,웰크론,KOSDAQ,065950.KQ,1290.0,35148009472.0,1.49,2705.0,1198.0,,,-0.57316,2026-05-20T21:22:08.385732
094860,네오리진,KOSDAQ,094860.KQ,1448.0,34801340416.0,,1859.0,907.0,,,,2026-05-20T21:22:08.802622
387570,파인메딕스,KOSDAQ,387570.KQ,6460.0,35080384512.0,,10060.0,5600.0,,,-0.094399996,2026-05-20T21:22:09.229393
025440,DH오토웨어,KOSDAQ,025440.KQ,744.0,36289994752.0,,1530.0,663.0,,,-0.42363998,2026-05-20T21:22:09.652765
196490,디에이테크놀로지,KOSDAQ,196490.KQ,0.0,0.0,,6096.096,203.0,,,,2026-05-20T21:22:10.166003
262840,아이퀘스트,KOSDAQ,262840.KQ,3430.0,34780819456.0,4.06,5160.0,3224.0,,,0.10418,2026-05-20T21:22:10.582989
169330,엠브레인,KOSDAQ,169330.KQ,1976.0,35206230016.0,4.02,2345.0,1749.0,,,4.0000003e-05,2026-05-20T21:22:11.099160
318020,포인트모바일,KOSDAQ,318020.KQ,2940.0,35804659712.0,3.38,5900.0,2850.0,,,0.05629,2026-05-20T21:22:11.526877
131100,티엔엔터테인먼트,KOSDAQ,131100.KQ,1118.0,36046536704.0,,2270.0,1092.0,,,,2026-05-20T21:22:11.934027
284620,카이노스메드,KOSDAQ,284620.KQ,1087.0,35557257216.0,,1490.0,960.0,,,-1.21743,2026-05-20T21:22:12.343460
475660,에스켐,KOSDAQ,475660.KQ,4530.0,35922153472.0,,8500.0,4400.0,,,-0.94723,2026-05-20T21:22:12.766736
351870,차이커뮤니케이션,KOSDAQ,351870.KQ,3215.0,35877126144.0,,8870.0,3215.0,,,0.04619,2026-05-20T21:22:13.187014
238490,힘스,KOSDAQ,238490.KQ,3160.0,35075809280.0,,4290.0,2585.0,,,0.2663,2026-05-20T21:22:13.598373
075130,플랜티넷,KOSDAQ,075130.KQ,2150.0,33511260160.0,4.52,3375.0,2000.0,,,0.023510002,2026-05-20T21:22:14.018501
068050,팬엔터테인먼트,KOSDAQ,068050.KQ,1290.0,34884214784.0,,2740.0,1290.0,,,,2026-05-20T21:22:14.538505
068940,셀피글로벌,KOSDAQ,068940.KQ,0.0,0.0,,778.0,778.0,,,,2026-05-20T21:22:14.957276
187270,신화콘텍,KOSDAQ,187270.KQ,3510.0,32287062016.0,1.4,4450.0,3080.0,,,0.04212,2026-05-20T21:22:15.373625
043200,파루,KOSDAQ,043200.KQ,847.0,35398443008.0,,1947.0,690.0,,,-0.15951,2026-05-20T21:22:15.891369
263050,유틸렉스,KOSDAQ,263050.KQ,959.0,35320815616.0,,3200.0,650.0,,,-0.88551,2026-05-20T21:22:16.310806
359090,씨엔알리서치,KOSDAQ,359090.KQ,614.0,35286732800.0,1.64,1178.0,590.0,,,0.0215,2026-05-20T21:22:16.728494
047080,한빛소프트,KOSDAQ,047080.KQ,1421.0,35272577024.0,,1555.0,1050.0,,,0.29117,2026-05-20T21:22:17.140720
006050,국영지앤엠,KOSDAQ,006050.KQ,1010.0,34234195968.0,,1695.0,1000.0,,,,2026-05-20T21:22:17.672085
087260,모바일어플라이언스,KOSDAQ,087260.KQ,1074.0,34961772544.0,,2560.0,1059.0,,,-0.011519999,2026-05-20T21:22:18.186896
033200,모아텍,KOSDAQ,033200.KQ,3790.0,34885165056.0,,5300.0,2900.0,,,-0.02088,2026-05-20T21:22:18.607981
462510,라메디텍,KOSDAQ,462510.KQ,3955.0,34815725568.0,,9300.0,3835.0,,,-0.82448,2026-05-20T21:22:19.026581
039740,한국정보공학,KOSDAQ,039740.KQ,4310.0,34559291392.0,,5400.0,2730.0,,,,2026-05-20T21:22:19.437999
225220,제놀루션,KOSDAQ,225220.KQ,1800.0,32519825408.0,,3015.0,1542.0,,,-0.16981001,2026-05-20T21:22:19.848628
200230,텔콘RF제약,KOSDAQ,200230.KQ,482.0,34469740544.0,,4433.3335,474.0,,,-0.11911,2026-05-20T21:22:20.279645
114630,폴라리스우노,KOSDAQ,114630.KQ,1998.0,34438643712.0,,3045.0,1998.0,,,0.01925,2026-05-20T21:22:20.798918
019570,플루토스,KOSDAQ,019570.KQ,391.0,26472566784.0,,946.0,247.0,,,,2026-05-20T21:22:21.308344
296640,이노에이엑스,KOSDAQ,296640.KQ,6640.0,33566210048.0,3.29,9990.0,5120.0,,,0.07724,2026-05-20T21:22:21.734097
177830,파버나인,KOSDAQ,177830.KQ,2545.0,28920430592.0,3.06,3420.0,2520.0,,,-0.0548,2026-05-20T21:22:22.146225
039290,인포뱅크,KOSDAQ,039290.KQ,3940.0,32884269056.0,,7770.0,3920.0,,,,2026-05-20T21:22:22.567466
417860,오브젠,KOSDAQ,417860.KQ,7290.0,32445886464.0,,33200.0,7070.0,,,-0.43341,2026-05-20T21:22:22.990172
045300,성우테크론,KOSDAQ,045300.KQ,3245.0,33040654336.0,0.6,3845.0,2650.0,,,0.06503,2026-05-20T21:22:23.410233
455180,케이지에이,KOSDAQ,455180.KQ,2450.0,30857703424.0,,7820.0,2175.0,,,,2026-05-20T21:22:23.935184
257370,피엔티엠에스,KOSDAQ,257370.KQ,2730.0,33538457600.0,,4050.0,1916.0,,,-0.06474,2026-05-20T21:22:24.365236
263920,휴엠앤씨,KOSDAQ,263920.KQ,3475.0,34082609152.0,5.61,5495.0,3400.0,,,-0.05143,2026-05-20T21:22:24.884863
109960,앱토크롬,KOSDAQ,109960.KQ,153.0,2314962176.0,,11820.0,153.0,,,,2026-05-20T21:22:25.297670
063760,이엘피,KOSDAQ,063760.KQ,3620.0,30769895424.0,3.78,4500.0,1819.0,,,0.04097,2026-05-20T21:22:25.807897
089140,넥스턴앤롤코리아,KOSDAQ,089140.KQ,2200.0,32801449984.0,,3480.0,1966.0,,,,2026-05-20T21:22:26.217267
318000,KBG,KOSDAQ,318000.KQ,3855.0,33536036864.0,1.54,6340.0,3715.0,,,0.05644,2026-05-20T21:22:26.726704
097780,에코볼트,KOSDAQ,097780.KQ,664.0,33686528000.0,,686.5,307.0,,,,2026-05-20T21:22:27.147741
130500,GH신소재,KOSDAQ,130500.KQ,2315.0,33671751680.0,,3195.0,2285.0,,,-0.0418,2026-05-20T21:22:27.565773
012620,원일특강,KOSDAQ,012620.KQ,7640.0,33615998976.0,3.41,9850.0,6970.0,,,0.050240003,2026-05-20T21:22:27.979960
038880,아이에이,KOSDAQ,038880.KQ,894.0,32636102656.0,,3220.0,872.0,,,,2026-05-20T21:22:28.397835
086060,진바이오텍,KOSDAQ,086060.KQ,3900.0,33581289472.0,,5990.0,3600.0,,,,2026-05-20T21:22:28.801397
001000,신라섬유,KOSDAQ,001000.KQ,1383.0,33575837696.0,,3085.0,1370.0,,,0.00497,2026-05-20T21:22:29.216204
021650,한국큐빅,KOSDAQ,021650.KQ,2050.0,33312681984.0,4.77,2615.0,2030.0,,,0.04778,2026-05-20T21:22:29.644071
198940,한주라이트메탈,KOSDAQ,198940.KQ,861.0,33509214208.0,,2184.0,861.0,,,-0.05608,2026-05-20T21:22:30.058559
290270,휴네시온,KOSDAQ,290270.KQ,3480.0,32106199040.0,1.39,5720.0,3220.0,,,0.11938,2026-05-20T21:22:30.480495
027040,서울전자통신,KOSDAQ,027040.KQ,480.0,33402320896.0,,1275.0,179.0,,,-0.44973,2026-05-20T21:22:31.001110
121890,에스디시스템,KOSDAQ,121890.KQ,2510.0,33361528832.0,,2650.0,1312.0,,,0.112220004,2026-05-20T21:22:31.521194
317240,TS트릴리온,KOSDAQ,317240.KQ,1142.0,33319804928.0,,3120.0,960.0,,,-0.062,2026-05-20T21:22:32.075381
080530,코디,KOSDAQ,080530.KQ,3000.0,33218015232.0,,8990.0,2970.0,,,0.10642,2026-05-20T21:22:32.503249
900310,컬러레이,KOSDAQ,900310.KQ,520.0,33301671936.0,,4740.0,520.0,,,-0.0028900001,2026-05-20T21:22:32.924171
288980,모아데이타,KOSDAQ,288980.KQ,915.0,31619252224.0,,1666.0,520.0,,,-0.67824996,2026-05-20T21:22:33.351337
099390,브레인즈컴퍼니,KOSDAQ,099390.KQ,4055.0,30847752192.0,,6830.0,3880.0,,,,2026-05-20T21:22:33.768490
045510,정원엔시스,KOSDAQ,045510.KQ,1029.0,32392873984.0,,1686.0,646.0,,,0.02526,2026-05-20T21:22:34.290885
056730,CNT85,KOSDAQ,056730.KQ,2235.0,31123132416.0,,5185.0,1960.0,,,-0.98694,2026-05-20T21:22:34.712470
317120,라닉스,KOSDAQ,317120.KQ,2170.0,33058408448.0,,3660.0,1491.0,,,-0.38036,2026-05-20T21:22:35.236150
035200,프럼파스트,KOSDAQ,035200.KQ,3400.0,27721934848.0,,5900.0,3045.0,,,,2026-05-20T21:22:35.648659
333050,이노테나,KOSDAQ,333050.KQ,6700.0,31026386944.0,0.37,9100.0,4985.0,,,0.09709,2026-05-20T21:22:36.099509
464580,닷밀,KOSDAQ,464580.KQ,1786.0,32790042624.0,,4190.0,1761.0,,,,2026-05-20T21:22:36.522670
900070,글로벌에스엠,KOSDAQ,900070.KQ,610.0,32061095936.0,,1488.0,610.0,,,0.05955,2026-05-20T21:22:36.945259
057680,티사이언티픽,KOSDAQ,057680.KQ,2300.0,32774309888.0,,8245.0,2255.0,,,,2026-05-20T21:22:37.362810
187220,디티앤씨,KOSDAQ,187220.KQ,2840.0,32730810368.0,3.57,3450.0,2165.0,,,-0.00674,2026-05-20T21:22:37.798858
353590,오토앤,KOSDAQ,353590.KQ,2540.0,32703948800.0,,4600.0,2500.0,,,-0.24580999,2026-05-20T21:22:38.324879
013810,스페코,KOSDAQ,013810.KQ,2230.0,32681697280.0,,3675.0,2175.0,,,-0.00671,2026-05-20T21:22:38.735367
023790,동일스틸럭스,KOSDAQ,023790.KQ,1249.0,32626792448.0,,8800.0,1249.0,,,,2026-05-20T21:22:39.178774
354200,엔젠바이오,KOSDAQ,354200.KQ,1208.0,32386177024.0,,2765.0,1091.0,,,-0.16641001,2026-05-20T21:22:39.692703
398120,에스지헬스케어,KOSDAQ,398120.KQ,2740.0,30084345856.0,,4945.0,2700.0,,,0.03975,2026-05-20T21:22:40.178923
038950,파인디지털,KOSDAQ,038950.KQ,3170.0,25997021184.0,1.54,3900.0,2815.0,,,-0.01269,2026-05-20T21:22:40.595502
079170,한창산업,KOSDAQ,079170.KQ,6220.0,32156448768.0,,8690.0,5900.0,,,,2026-05-20T21:22:41.009522
462980,아이지넷,KOSDAQ,462980.KQ,1773.0,32329654272.0,,3600.0,1712.0,,,0.18379,2026-05-20T21:22:41.431473
096690,에이루트,KOSDAQ,096690.KQ,1337.0,5377211904.0,,14820.0,1337.0,,,-0.16337,2026-05-20T21:22:41.851781
013720,THE CUBE&,KOSDAQ,013720.KQ,528.0,32087420928.0,,1775.0,523.0,,,,2026-05-20T21:22:42.371550
115160,휴맥스,KOSDAQ,115160.KQ,7420.0,31996094464.0,,11430.0,5890.0,,,-0.62251997,2026-05-20T21:22:42.801740
342870,오아,KOSDAQ,342870.KQ,5870.0,27264401408.0,9.03,17980.0,5780.0,,,-0.09726,2026-05-20T21:22:43.220291
252500,세화피앤씨,KOSDAQ,252500.KQ,769.0,31903035392.0,1.3,971.0,728.0,,,0.02876,2026-05-20T21:22:43.628779
051380,피씨디렉트,KOSDAQ,051380.KQ,2075.0,29870856192.0,3.22,2775.0,1656.0,,,0.06488,2026-05-20T21:22:44.064636
367000,플래티어,KOSDAQ,367000.KQ,3745.0,30345732096.0,,5200.0,3330.0,,,,2026-05-20T21:22:44.480890
033050,제이엠아이,KOSDAQ,033050.KQ,960.0,30565754880.0,,1122.0,736.0,,,0.05979,2026-05-20T21:22:44.891012
065370,위세아이텍,KOSDAQ,065370.KQ,4230.0,29218961408.0,3.45,11200.0,4175.0,,,0.047119997,2026-05-20T21:22:45.311222
258830,세종메디칼,KOSDAQ,258830.KQ,0.0,0.0,,412.0,412.0,,,,2026-05-20T21:22:45.733159
131220,대한과학,KOSDAQ,131220.KQ,4185.0,31188281344.0,2.83,5570.0,4110.0,,,0.08716,2026-05-20T21:22:46.148853
148780,비큐AI,KOSDAQ,148780.KQ,985.0,30974038016.0,,3165.0,979.0,,,-0.06588,2026-05-20T21:22:46.598021
405920,나라셀라,KOSDAQ,405920.KQ,2405.0,29899905024.0,,3460.0,2170.0,,,,2026-05-20T21:22:47.111984
065770,CS,KOSDAQ,065770.KQ,1584.0,30747230208.0,,6350.0,1202.0,,,,2026-05-20T21:22:47.527015
303530,이노뎁,KOSDAQ,303530.KQ,4170.0,29656164352.0,,7630.0,3650.0,,,-0.08401,2026-05-20T21:22:47.946743
001810,무림SP,KOSDAQ,001810.KQ,1382.0,30594025472.0,1.07,2320.0,1320.0,,,-0.00828,2026-05-20T21:22:48.362547
237750,피앤씨테크,KOSDAQ,237750.KQ,4700.0,30534019072.0,2.09,7450.0,3630.0,,,-0.32083,2026-05-20T21:22:48.778140
274400,이노시뮬레이션,KOSDAQ,274400.KQ,3360.0,30530617344.0,,5860.0,2965.0,,,-0.02261,2026-05-20T21:22:49.298315
017000,신원종합개발,KOSDAQ,017000.KQ,2615.0,29276268544.0,,4470.0,2400.0,,,,2026-05-20T21:22:49.727378
290560,파라택시스이더리움,KOSDAQ,290560.KQ,1363.0,25073625088.0,,2265.0,1222.0,,,0.13706,2026-05-20T21:22:50.211355
031510,오스템,KOSDAQ,031510.KQ,1088.0,27297918976.0,1.83,1151.0,950.0,,,0.01223,2026-05-20T21:22:50.747493
018680,서울제약,KOSDAQ,018680.KQ,2610.0,30430822400.0,,4205.0,2310.0,,,0.01856,2026-05-20T21:22:51.160481
246250,에스엘에스바이오,KOSDAQ,246250.KQ,1969.0,29629620224.0,,2575.0,0.0,,,-0.48678002,2026-05-20T21:22:51.570369
424760,벨로크,KOSDAQ,424760.KQ,3055.0,29623717888.0,,6160.0,1618.0,,,,2026-05-20T21:22:51.993760
227610,아우딘퓨쳐스,KOSDAQ,227610.KQ,794.0,28572194816.0,,2782.0,794.0,,,0.059559997,2026-05-20T21:22:52.417678
376980,원티드랩,KOSDAQ,376980.KQ,3090.0,27676311552.0,,6000.0,3045.0,,,0.03418,2026-05-20T21:22:52.830333
090150,아이윈,KOSDAQ,090150.KQ,720.0,28595402752.0,,1050.0,680.0,,,,2026-05-20T21:22:53.259848
008470,부스타,KOSDAQ,008470.KQ,3560.0,28771248128.0,2.21,4300.0,3455.0,,,0.01966,2026-05-20T21:22:53.677138
462310,뉴키즈온,KOSDAQ,462310.KQ,3655.0,27755945984.0,,16100.0,3510.0,,,-0.10069,2026-05-20T21:22:54.110801
048470,대동스틸,KOSDAQ,048470.KQ,3080.0,28602552320.0,,4720.0,2685.0,,,,2026-05-20T21:22:54.526735
038620,위즈코프,KOSDAQ,038620.KQ,1955.0,28161990656.0,,3415.0,1905.0,,,0.04994,2026-05-20T21:22:54.947945
383930,디티앤씨알오,KOSDAQ,383930.KQ,2315.0,29595256832.0,,5110.0,2250.0,,,-0.103319995,2026-05-20T21:22:55.466947
438700,버넥트,KOSDAQ,438700.KQ,2650.0,29533958144.0,,6000.0,2620.0,,,,2026-05-20T21:22:55.879688
138070,신진에스엠,KOSDAQ,138070.KQ,1675.0,28085280768.0,1.78,2545.0,1636.0,,,-0.00526,2026-05-20T21:22:56.301236
091340,S&K폴리텍,KOSDAQ,091340.KQ,2500.0,26773207040.0,,2975.0,2060.0,,,,2026-05-20T21:22:56.721367
016100,리더스코스메틱,KOSDAQ,016100.KQ,1528.0,28017145856.0,,3100.0,1297.0,,,-0.25098,2026-05-20T21:22:57.127543
032750,삼진,KOSDAQ,032750.KQ,3225.0,29105811456.0,2.78,4850.0,3100.0,,,0.03585,2026-05-20T21:22:57.649308
142760,모아라이프플러스,KOSDAQ,142760.KQ,690.0,26946928640.0,,2250.0,577.0,,,-0.2157,2026-05-20T21:22:58.186268
239340,이스트에이드,KOSDAQ,239340.KQ,1077.0,29056989184.0,,2990.0,1045.0,,,-0.34922,2026-05-20T21:22:58.619111
298060,풍전약품,KOSDAQ,298060.KQ,3280.0,28992927744.0,,8375.0,3130.0,,,-0.41871,2026-05-20T21:22:59.032814
431190,케이쓰리아이,KOSDAQ,431190.KQ,3850.0,28822802432.0,,7450.0,3740.0,,,-0.12219,2026-05-20T21:22:59.449674
291230,엔피,KOSDAQ,291230.KQ,653.0,28794533888.0,,1830.0,580.0,,,-0.14473,2026-05-20T21:22:59.873475
068100,케이웨더,KOSDAQ,068100.KQ,2405.0,23410524160.0,,4235.0,2290.0,,,-0.14043,2026-05-20T21:23:00.300848
210120,캔버스엔,KOSDAQ,210120.KQ,1179.0,28575985664.0,,5650.0,976.0,,,-0.63718,2026-05-20T21:23:00.715565
148930,에이치와이티씨,KOSDAQ,148930.KQ,2805.0,27270377472.0,0.53,4150.0,2670.0,,,0.05466,2026-05-20T21:23:01.123704
146060,율촌,KOSDAQ,146060.KQ,1188.0,28528560128.0,,2325.0,1137.0,,,0.06935,2026-05-20T21:23:01.534104
058450,한주에이알티,KOSDAQ,058450.KQ,5690.0,21024954368.0,,7080.0,1412.0,,,-0.68841004,2026-05-20T21:23:01.963621
091970,나노캠텍,KOSDAQ,091970.KQ,757.0,27357722624.0,,5590.0,757.0,,,-0.4058,2026-05-20T21:23:02.390250
318010,팜스빌,KOSDAQ,318010.KQ,3595.0,27782584320.0,5.56,6010.0,3260.0,,,0.04425,2026-05-20T21:23:02.810030
019660,글로본,KOSDAQ,019660.KQ,2040.0,28442994688.0,,3700.0,1990.0,,,,2026-05-20T21:23:03.222029
038530,케이바이오랩스,KOSDAQ,038530.KQ,1225.0,28296726528.0,,2750.0,1125.0,,,,2026-05-20T21:23:03.630880
052300,오션인더블유,KOSDAQ,052300.KQ,1741.0,2828101376.0,,17410.0,1678.0,,,,2026-05-20T21:23:04.071999
377220,프롬바이오,KOSDAQ,377220.KQ,995.0,28168450048.0,,3785.0,995.0,,,-0.61676997,2026-05-20T21:23:04.501007
276730,한울앤제주,KOSDAQ,276730.KQ,12700.0,28996982784.0,,28000.0,6210.0,,,-0.94847,2026-05-20T21:23:04.976789
032680,소프트센,KOSDAQ,032680.KQ,268.0,27946881024.0,,1925.0,268.0,,,,2026-05-20T21:23:05.400744
131090,시큐브,KOSDAQ,131090.KQ,3640.0,27848226816.0,4.05,5220.0,3600.0,,,0.11605,2026-05-20T21:23:05.819485
224060,더코디,KOSDAQ,224060.KQ,5400.0,27720603648.0,,7470.0,2400.0,,,-0.41933998,2026-05-20T21:23:06.244695
053290,NE능률,KOSDAQ,053290.KQ,1685.0,27846828032.0,,2805.0,1610.0,,,,2026-05-20T21:23:06.660415
024940,PN풍년,KOSDAQ,024940.KQ,2780.0,26128330752.0,1.25,6000.0,2750.0,,,0.07849,2026-05-20T21:23:07.083651
335870,윙스풋,KOSDAQ,335870.KQ,1653.0,27688531968.0,,3120.0,1450.0,,,-0.056500003,2026-05-20T21:23:07.508832
208710,포톤,KOSDAQ,208710.KQ,2100.0,27668963328.0,,4065.0,1700.0,,,-0.12307999,2026-05-20T21:23:07.931014
043220,티에스넥스젠,KOSDAQ,043220.KQ,171.0,2722733056.0,,1710.0,171.0,,,,2026-05-20T21:23:08.351788
032080,아즈텍WB,KOSDAQ,032080.KQ,1265.0,26552385536.0,,1495.0,1155.0,,,,2026-05-20T21:23:08.876589
464680,KB제27호스팩,KOSDAQ,464680.KQ,2105.0,27165024256.0,,2135.0,2010.0,,,0.021300001,2026-05-20T21:23:09.285756
101000,KS인더스트리,KOSDAQ,101000.KQ,685.0,27143102464.0,,2550.0,621.0,,,,2026-05-20T21:23:09.707489
226340,본느,KOSDAQ,226340.KQ,647.0,27143190528.0,,1035.0,371.0,,,-0.34183,2026-05-20T21:23:10.127678
115480,씨유메디칼,KOSDAQ,115480.KQ,2230.0,26993950720.0,,3310.0,2190.0,,,,2026-05-20T21:23:10.549322
067730,로지시스,KOSDAQ,067730.KQ,2770.0,26796763136.0,5.3,5180.0,2235.0,,,0.16628,2026-05-20T21:23:11.075044
080470,성창오토텍,KOSDAQ,080470.KQ,3670.0,26791000064.0,,4915.0,3650.0,,,,2026-05-20T21:23:11.488691
331520,밸로프,KOSDAQ,331520.KQ,2625.0,25753329664.0,,3555.0,2425.0,,,,2026-05-20T21:23:11.904614
069140,누리플랜,KOSDAQ,069140.KQ,1760.0,23012595712.0,,3400.0,1393.0,,,0.030769998,2026-05-20T21:23:12.316942
267790,배럴,KOSDAQ,267790.KQ,3455.0,26566561792.0,2.16,4855.0,3270.0,,,,2026-05-20T21:23:12.738598
304840,피플바이오,KOSDAQ,304840.KQ,1091.0,27114444800.0,,2970.0,600.0,,,,2026-05-20T21:23:13.155078
115530,씨엔플러스,KOSDAQ,115530.KQ,336.0,22835568640.0,,6230.0,336.0,,,-0.29798,2026-05-20T21:23:13.581607
285800,진영,KOSDAQ,285800.KQ,1515.0,26478036992.0,,2965.0,1230.0,,,-0.080170006,2026-05-20T21:23:14.001020
193250,링크드,KOSDAQ,193250.KQ,396.0,25076056064.0,,3200.0,396.0,,,-0.04887,2026-05-20T21:23:14.419137
115610,이미지스,KOSDAQ,115610.KQ,2235.0,26414948352.0,,5000.0,1570.0,,,,2026-05-20T21:23:14.840240
418620,E8,KOSDAQ,418620.KQ,1330.0,19283249152.0,,5820.0,1061.0,,,-1.03485,2026-05-20T21:23:15.258615
900110,딥커머스,KOSDAQ,900110.KQ,713.0,18328395776.0,,11475.0,713.0,,,0.03159,2026-05-20T21:23:15.679756
377030,비트맥스,KOSDAQ,377030.KQ,2455.0,26254653440.0,,29680.0,2350.0,,,-7.74831,2026-05-20T21:23:16.099357
236810,엔비티,KOSDAQ,236810.KQ,1543.0,24885118976.0,,4860.0,1494.0,,,-0.19668,2026-05-20T21:23:16.525504
039310,세중,KOSDAQ,039310.KQ,1444.0,26167689216.0,,2900.0,1220.0,,,0.026099999,2026-05-20T21:23:17.056187
900300,오가닉티코스메틱,KOSDAQ,900300.KQ,104.0,40455852032.0,,718.0,97.0,,,-0.28713,2026-05-20T21:23:17.489691
093380,풍강,KOSDAQ,093380.KQ,2640.0,25312905216.0,,3350.0,2450.0,,,,2026-05-20T21:23:17.906727
270520,앱튼,KOSDAQ,270520.KQ,1322.0,25989085184.0,,15790.0,1306.0,,,-0.26692,2026-05-20T21:23:18.333696
197140,디지캡,KOSDAQ,197140.KQ,1995.0,25927327744.0,,2500.0,1725.0,,,0.05706,2026-05-20T21:23:18.755642
397810,애드포러스,KOSDAQ,397810.KQ,5020.0,20757147648.0,,17800.0,4950.0,,,-0.06407,2026-05-20T21:23:19.183771
044780,에이치케이,KOSDAQ,044780.KQ,1399.0,25683380224.0,,1911.0,1207.0,,,0.07515,2026-05-20T21:23:19.595735
054090,삼진엘앤디,KOSDAQ,054090.KQ,1035.0,25654515712.0,,1500.0,600.0,,,,2026-05-20T21:23:20.021101
007770,한일화학,KOSDAQ,007770.KQ,7330.0,25728299008.0,0.62,10010.0,7200.0,,,-0.20804001,2026-05-20T21:23:20.444878
123840,뉴온,KOSDAQ,123840.KQ,4035.0,25663399936.0,,18000.0,3940.0,,,-0.34207,2026-05-20T21:23:20.969006
372800,아이티아이즈,KOSDAQ,372800.KQ,3645.0,21530978304.0,,8570.0,3400.0,,,,2026-05-20T21:23:21.380943
060380,동양에스텍,KOSDAQ,060380.KQ,1300.0,25090000896.0,,2410.0,1216.0,,,,2026-05-20T21:23:21.806710
043360,디지아이,KOSDAQ,043360.KQ,2845.0,25371621376.0,,3200.0,1871.0,,,,2026-05-20T21:23:22.235070
123750,알톤,KOSDAQ,123750.KQ,1852.0,23578361856.0,,3500.0,1265.0,,,0.0105,2026-05-20T21:23:22.660283
054220,비츠로시스,KOSDAQ,054220.KQ,2025.0,25090998272.0,,4995.0,1545.0,,,0.08284,2026-05-20T21:23:23.086175
301300,바이브컴퍼니,KOSDAQ,301300.KQ,1930.0,25345099776.0,,6890.0,1927.0,,,-0.35624,2026-05-20T21:23:23.495400
131180,딜리,KOSDAQ,131180.KQ,4320.0,24007847936.0,,5840.0,4300.0,,,,2026-05-20T21:23:24.016122
049120,파인디앤씨,KOSDAQ,049120.KQ,2390.0,25337974784.0,,5550.0,2230.0,,,-0.50633,2026-05-20T21:23:24.438507
036480,대성미생물,KOSDAQ,036480.KQ,6650.0,25269999616.0,1.11,10960.0,6100.0,,,0.01695,2026-05-20T21:23:24.850211
362990,드림인사이트,KOSDAQ,362990.KQ,1503.0,24644108288.0,1.29,2495.0,1430.0,,,-0.012259999,2026-05-20T21:23:25.259889
034940,조아제약,KOSDAQ,034940.KQ,814.0,25217579008.0,,1420.0,790.0,,,-0.29262,2026-05-20T21:23:25.683638
103230,에스앤더블류,KOSDAQ,103230.KQ,3495.0,25163999232.0,,6100.0,3150.0,,,,2026-05-20T21:23:26.130230
088290,이원컴포텍,KOSDAQ,088290.KQ,630.0,25124360192.0,,7090.0,630.0,,,-0.29101,2026-05-20T21:23:26.543536
208350,지란지교시큐리티,KOSDAQ,208350.KQ,3100.0,25114867712.0,,3825.0,2515.0,,,0.01359,2026-05-20T21:23:26.963795
060230,제이케이시냅스,KOSDAQ,060230.KQ,448.0,24534900736.0,,1268.0,334.0,,,,2026-05-20T21:23:27.378949
016920,카스,KOSDAQ,016920.KQ,941.0,23124434944.0,,1647.0,888.0,,,,2026-05-20T21:23:27.798387
377330,이지트로닉스,KOSDAQ,377330.KQ,3050.0,24122816512.0,3.71,5880.0,2605.0,,,-0.33515,2026-05-20T21:23:28.214975
053060,세동,KOSDAQ,053060.KQ,1404.0,24790261760.0,,1678.0,1122.0,,,,2026-05-20T21:23:28.628783
037400,우리엔터프라이즈,KOSDAQ,037400.KQ,936.0,22698782720.0,2.09,1212.0,890.0,,,-0.03049,2026-05-20T21:23:29.043677
